# Time(s) Pressure(Pa)
0.000000e+00 -6.890449e+04
0.000000e+00 -6.909697e+04
0.000000e+00 -6.928813e+04
0.000000e+00 -6.947783e+04
0.000000e+00 -6.966596e+04
0.000000e+00 -6.985239e+04
0.000000e+00 -7.003701e+04
0.000000e+00 -7.021968e+04
0.000000e+00 -7.040030e+04
0.000000e+00 -7.057873e+04
0.000000e+00 -7.075487e+04
0.000000e+00 -7.092859e+04
0.000000e+00 -7.109979e+04
0.000000e+00 -7.126834e+04
0.000000e+00 -7.143413e+04
0.000000e+00 -7.159705e+04
0.000000e+00 -7.175699e+04
0.000000e+00 -7.191384e+04
0.000000e+00 -7.206749e+04
0.000000e+00 -7.221785e+04
0.000000e+00 -7.236479e+04
0.000000e+00 -7.250823e+04
0.000000e+00 -7.264805e+04
0.000000e+00 -7.278417e+04
0.000000e+00 -7.291649e+04
0.000000e+00 -7.304491e+04
0.000000e+00 -7.316934e+04
0.000000e+00 -7.328969e+04
0.000000e+00 -7.340587e+04
0.000000e+00 -7.351780e+04
0.000000e+00 -7.362540e+04
0.000000e+00 -7.372858e+04
0.000000e+00 -7.382727e+04
0.000000e+00 -7.392140e+04
0.000000e+00 -7.401089e+04
0.000000e+00 -7.409567e+04
0.000000e+00 -7.417567e+04
0.000000e+00 -7.425085e+04
0.000000e+00 -7.432112e+04
0.000000e+00 -7.438644e+04
0.000000e+00 -7.444675e+04
0.000000e+00 -7.450200e+04
0.000000e+00 -7.455214e+04
0.000000e+00 -7.459714e+04
0.000000e+00 -7.463693e+04
0.000000e+00 -7.467150e+04
0.000000e+00 -7.470080e+04
0.000000e+00 -7.472481e+04
0.000000e+00 -7.474349e+04
0.000000e+00 -7.475682e+04
0.000000e+00 -7.476478e+04
0.000000e+00 -7.476736e+04
0.000000e+00 -7.476454e+04
0.000000e+00 -7.475631e+04
0.000000e+00 -7.474266e+04
0.000000e+00 -7.472360e+04
0.000000e+00 -7.469912e+04
0.000000e+00 -7.466923e+04
0.000000e+00 -7.463395e+04
0.000000e+00 -7.459327e+04
0.000000e+00 -7.454722e+04
0.000000e+00 -7.449583e+04
0.000000e+00 -7.443910e+04
0.000000e+00 -7.437708e+04
0.000000e+00 -7.430979e+04
0.000000e+00 -7.423727e+04
0.000000e+00 -7.415957e+04
0.000000e+00 -7.407671e+04
0.000000e+00 -7.398876e+04
0.000000e+00 -7.389575e+04
0.000000e+00 -7.379775e+04
0.000000e+00 -7.369482e+04
0.000000e+00 -7.358701e+04
0.000000e+00 -7.347440e+04
0.000000e+00 -7.335705e+04
0.000000e+00 -7.323503e+04
0.000000e+00 -7.310843e+04
0.000000e+00 -7.297732e+04
0.000000e+00 -7.284178e+04
0.000000e+00 -7.270191e+04
0.000000e+00 -7.255779e+04
0.000000e+00 -7.240953e+04
0.000000e+00 -7.225721e+04
0.000000e+00 -7.210093e+04
0.000000e+00 -7.194081e+04
0.000000e+00 -7.177694e+04
0.000000e+00 -7.160944e+04
0.000000e+00 -7.143842e+04
0.000000e+00 -7.126400e+04
0.000000e+00 -7.108629e+04
0.000000e+00 -7.090542e+04
0.000000e+00 -7.072151e+04
0.000000e+00 -7.053469e+04
0.000000e+00 -7.034509e+04
0.000000e+00 -7.015283e+04
0.000000e+00 -6.995805e+04
0.000000e+00 -6.976090e+04
0.000000e+00 -6.956150e+04
0.000000e+00 -6.935999e+04
0.000000e+00 -6.915653e+04
0.000000e+00 -6.895125e+04
0.000000e+00 -6.874430e+04
0.000000e+00 -6.853582e+04
0.000000e+00 -6.832598e+04
0.000000e+00 -6.811490e+04
0.000000e+00 -6.790276e+04
0.000000e+00 -6.768969e+04
0.000000e+00 -6.747587e+04
0.000000e+00 -6.726142e+04
0.000000e+00 -6.704653e+04
0.000000e+00 -6.683134e+04
0.000000e+00 -6.661600e+04
0.000000e+00 -6.640068e+04
0.000000e+00 -6.618553e+04
0.000000e+00 -6.597072e+04
0.000000e+00 -6.575639e+04
0.000000e+00 -6.554272e+04
0.000000e+00 -6.532984e+04
0.000000e+00 -6.511794e+04
0.000000e+00 -6.490715e+04
0.000000e+00 -6.469764e+04
0.000000e+00 -6.448956e+04
0.000000e+00 -6.428308e+04
0.000000e+00 -6.407834e+04
0.000000e+00 -6.387549e+04
0.000000e+00 -6.367470e+04
0.000000e+00 -6.347611e+04
0.000000e+00 -6.327987e+04
0.000000e+00 -6.308613e+04
0.000000e+00 -6.289503e+04
0.000000e+00 -6.270673e+04
0.000000e+00 -6.252136e+04
0.000000e+00 -6.233907e+04
0.000000e+00 -6.215999e+04
0.000000e+00 -6.198427e+04
0.000000e+00 -6.181203e+04
0.000000e+00 -6.164341e+04
0.000000e+00 -6.147854e+04
0.000000e+00 -6.131755e+04
0.000000e+00 -6.116056e+04
0.000000e+00 -6.100769e+04
0.000000e+00 -6.085906e+04
0.000000e+00 -6.071480e+04
0.000000e+00 -6.057500e+04
0.000000e+00 -6.043978e+04
0.000000e+00 -6.030925e+04
0.000000e+00 -6.018350e+04
0.000000e+00 -6.006265e+04
0.000000e+00 -5.994678e+04
0.000000e+00 -5.983598e+04
0.000000e+00 -5.973035e+04
0.000000e+00 -5.962997e+04
0.000000e+00 -5.953492e+04
0.000000e+00 -5.944527e+04
0.000000e+00 -5.936111e+04
0.000000e+00 -5.928249e+04
0.000000e+00 -5.920949e+04
0.000000e+00 -5.914217e+04
0.000000e+00 -5.908057e+04
0.000000e+00 -5.902476e+04
0.000000e+00 -5.897478e+04
0.000000e+00 -5.893067e+04
0.000000e+00 -5.889248e+04
0.000000e+00 -5.886024e+04
0.000000e+00 -5.883397e+04
0.000000e+00 -5.881371e+04
0.000000e+00 -5.879948e+04
0.000000e+00 -5.879129e+04
0.000000e+00 -5.878915e+04
0.000000e+00 -5.879308e+04
0.000000e+00 -5.880308e+04
0.000000e+00 -5.881913e+04
0.000000e+00 -5.884125e+04
0.000000e+00 -5.886941e+04
0.000000e+00 -5.890361e+04
0.000000e+00 -5.894382e+04
0.000000e+00 -5.899002e+04
0.000000e+00 -5.904217e+04
0.000000e+00 -5.910026e+04
0.000000e+00 -5.916423e+04
0.000000e+00 -5.923405e+04
0.000000e+00 -5.930966e+04
0.000000e+00 -5.939103e+04
0.000000e+00 -5.947808e+04
0.000000e+00 -5.957077e+04
0.000000e+00 -5.966902e+04
0.000000e+00 -5.977278e+04
0.000000e+00 -5.988196e+04
0.000000e+00 -5.999648e+04
0.000000e+00 -6.011628e+04
0.000000e+00 -6.024126e+04
0.000000e+00 -6.037133e+04
0.000000e+00 -6.050640e+04
0.000000e+00 -6.064638e+04
0.000000e+00 -6.079116e+04
0.000000e+00 -6.094063e+04
0.000000e+00 -6.109470e+04
0.000000e+00 -6.125325e+04
0.000000e+00 -6.141616e+04
0.000000e+00 -6.158331e+04
0.000000e+00 -6.175459e+04
0.000000e+00 -6.192986e+04
0.000000e+00 -6.210900e+04
0.000000e+00 -6.229188e+04
0.000000e+00 -6.247837e+04
0.000000e+00 -6.266832e+04
0.000000e+00 -6.286160e+04
0.000000e+00 -6.305807e+04
0.000000e+00 -6.325757e+04
0.000000e+00 -6.345997e+04
0.000000e+00 -6.366510e+04
0.000000e+00 -6.387283e+04
0.000000e+00 -6.408300e+04
0.000000e+00 -6.429545e+04
0.000000e+00 -6.451002e+04
0.000000e+00 -6.472655e+04
0.000000e+00 -6.494488e+04
0.000000e+00 -6.516485e+04
0.000000e+00 -6.538630e+04
0.000000e+00 -6.560906e+04
0.000000e+00 -6.583296e+04
0.000000e+00 -6.605783e+04
0.000000e+00 -6.628351e+04
0.000000e+00 -6.650983e+04
0.000000e+00 -6.673662e+04
0.000000e+00 -6.696370e+04
0.000000e+00 -6.719091e+04
0.000000e+00 -6.741808e+04
0.000000e+00 -6.764503e+04
0.000000e+00 -6.787159e+04
0.000000e+00 -6.809759e+04
0.000000e+00 -6.832287e+04
0.000000e+00 -6.854724e+04
0.000000e+00 -6.877055e+04
0.000000e+00 -6.899262e+04
0.000000e+00 -6.921328e+04
0.000000e+00 -6.943236e+04
0.000000e+00 -6.964971e+04
0.000000e+00 -6.986515e+04
0.000000e+00 -7.007851e+04
0.000000e+00 -7.028965e+04
0.000000e+00 -7.049839e+04
0.000000e+00 -7.070457e+04
0.000000e+00 -7.090805e+04
0.000000e+00 -7.110866e+04
0.000000e+00 -7.130624e+04
0.000000e+00 -7.150066e+04
0.000000e+00 -7.169175e+04
0.000000e+00 -7.187937e+04
0.000000e+00 -7.206338e+04
0.000000e+00 -7.224363e+04
0.000000e+00 -7.241999e+04
0.000000e+00 -7.259232e+04
0.000000e+00 -7.276049e+04
0.000000e+00 -7.292436e+04
0.000000e+00 -7.308381e+04
0.000000e+00 -7.323871e+04
0.000000e+00 -7.338895e+04
0.000000e+00 -7.353440e+04
0.000000e+00 -7.367496e+04
0.000000e+00 -7.381051e+04
0.000000e+00 -7.394095e+04
0.000000e+00 -7.406617e+04
0.000000e+00 -7.418608e+04
0.000000e+00 -7.430059e+04
0.000000e+00 -7.440959e+04
0.000000e+00 -7.451301e+04
0.000000e+00 -7.461076e+04
0.000000e+00 -7.470277e+04
0.000000e+00 -7.478896e+04
0.000000e+00 -7.486926e+04
0.000000e+00 -7.494362e+04
0.000000e+00 -7.501195e+04
0.000000e+00 -7.507423e+04
0.000000e+00 -7.513038e+04
0.000000e+00 -7.518037e+04
0.000000e+00 -7.522415e+04
0.000000e+00 -7.526169e+04
0.000000e+00 -7.529296e+04
0.000000e+00 -7.531792e+04
0.000000e+00 -7.533656e+04
0.000000e+00 -7.534886e+04
0.000000e+00 -7.535481e+04
0.000000e+00 -7.535439e+04
0.000000e+00 -7.534761e+04
0.000000e+00 -7.533446e+04
0.000000e+00 -7.531497e+04
0.000000e+00 -7.528913e+04
0.000000e+00 -7.525696e+04
0.000000e+00 -7.521849e+04
0.000000e+00 -7.517374e+04
0.000000e+00 -7.512275e+04
0.000000e+00 -7.506555e+04
0.000000e+00 -7.500219e+04
0.000000e+00 -7.493270e+04
0.000000e+00 -7.485715e+04
0.000000e+00 -7.477558e+04
0.000000e+00 -7.468807e+04
0.000000e+00 -7.459466e+04
0.000000e+00 -7.449544e+04
0.000000e+00 -7.439048e+04
0.000000e+00 -7.427986e+04
0.000000e+00 -7.416365e+04
0.000000e+00 -7.404196e+04
0.000000e+00 -7.391487e+04
0.000000e+00 -7.378248e+04
0.000000e+00 -7.364489e+04
0.000000e+00 -7.350221e+04
0.000000e+00 -7.335454e+04
0.000000e+00 -7.320200e+04
0.000000e+00 -7.304470e+04
0.000000e+00 -7.288278e+04
0.000000e+00 -7.271634e+04
0.000000e+00 -7.254552e+04
0.000000e+00 -7.237046e+04
0.000000e+00 -7.219128e+04
0.000000e+00 -7.200813e+04
0.000000e+00 -7.182115e+04
0.000000e+00 -7.163048e+04
0.000000e+00 -7.143627e+04
0.000000e+00 -7.123867e+04
0.000000e+00 -7.103784e+04
0.000000e+00 -7.083392e+04
0.000000e+00 -7.062709e+04
0.000000e+00 -7.041750e+04
0.000000e+00 -7.020532e+04
0.000000e+00 -6.999070e+04
0.000000e+00 -6.977382e+04
0.000000e+00 -6.955485e+04
0.000000e+00 -6.933396e+04
0.000000e+00 -6.911132e+04
0.000000e+00 -6.888710e+04
0.000000e+00 -6.866148e+04
0.000000e+00 -6.843464e+04
0.000000e+00 -6.820675e+04
0.000000e+00 -6.797800e+04
0.000000e+00 -6.774855e+04
0.000000e+00 -6.751860e+04
0.000000e+00 -6.728831e+04
0.000000e+00 -6.705788e+04
0.000000e+00 -6.682748e+04
0.000000e+00 -6.659729e+04
0.000000e+00 -6.636750e+04
0.000000e+00 -6.613828e+04
0.000000e+00 -6.590981e+04
0.000000e+00 -6.568227e+04
0.000000e+00 -6.545584e+04
0.000000e+00 -6.523069e+04
0.000000e+00 -6.500701e+04
0.000000e+00 -6.478497e+04
0.000000e+00 -6.456474e+04
0.000000e+00 -6.434649e+04
0.000000e+00 -6.413039e+04
0.000000e+00 -6.391662e+04
0.000000e+00 -6.370534e+04
0.000000e+00 -6.349671e+04
0.000000e+00 -6.329090e+04
0.000000e+00 -6.308806e+04
0.000000e+00 -6.288836e+04
0.000000e+00 -6.269196e+04
0.000000e+00 -6.249899e+04
0.000000e+00 -6.230962e+04
0.000000e+00 -6.212399e+04
0.000000e+00 -6.194224e+04
0.000000e+00 -6.176451e+04
0.000000e+00 -6.159095e+04
0.000000e+00 -6.142167e+04
0.000000e+00 -6.125683e+04
0.000000e+00 -6.109653e+04
0.000000e+00 -6.094091e+04
0.000000e+00 -6.079009e+04
0.000000e+00 -6.064417e+04
0.000000e+00 -6.050326e+04
0.000000e+00 -6.036749e+04
0.000000e+00 -6.023694e+04
0.000000e+00 -6.011172e+04
0.000000e+00 -5.999192e+04
0.000000e+00 -5.987763e+04
0.000000e+00 -5.976893e+04
0.000000e+00 -5.966591e+04
0.000000e+00 -5.956864e+04
0.000000e+00 -5.947719e+04
0.000000e+00 -5.939162e+04
0.000000e+00 -5.931201e+04
0.000000e+00 -5.923840e+04
0.000000e+00 -5.917084e+04
0.000000e+00 -5.910939e+04
0.000000e+00 -5.905409e+04
0.000000e+00 -5.900496e+04
0.000000e+00 -5.896205e+04
0.000000e+00 -5.892537e+04
0.000000e+00 -5.889496e+04
0.000000e+00 -5.887082e+04
0.000000e+00 -5.885297e+04
0.000000e+00 -5.884141e+04
0.000000e+00 -5.883614e+04
0.000000e+00 -5.883717e+04
0.000000e+00 -5.884447e+04
0.000000e+00 -5.885805e+04
0.000000e+00 -5.887786e+04
0.000000e+00 -5.890390e+04
0.000000e+00 -5.893614e+04
0.000000e+00 -5.897453e+04
0.000000e+00 -5.901904e+04
0.000000e+00 -5.906962e+04
0.000000e+00 -5.912623e+04
0.000000e+00 -5.918881e+04
0.000000e+00 -5.925731e+04
0.000000e+00 -5.933165e+04
0.000000e+00 -5.941178e+04
0.000000e+00 -5.949761e+04
0.000000e+00 -5.958908e+04
0.000000e+00 -5.968609e+04
0.000000e+00 -5.978858e+04
0.000000e+00 -5.989643e+04
0.000000e+00 -6.000957e+04
0.000000e+00 -6.012789e+04
0.000000e+00 -6.025129e+04
0.000000e+00 -6.037966e+04
0.000000e+00 -6.051290e+04
0.000000e+00 -6.065088e+04
0.000000e+00 -6.079351e+04
0.000000e+00 -6.094064e+04
0.000000e+00 -6.109216e+04
0.000000e+00 -6.124794e+04
0.000000e+00 -6.140785e+04
0.000000e+00 -6.157176e+04
0.000000e+00 -6.173953e+04
0.000000e+00 -6.191101e+04
0.000000e+00 -6.208608e+04
0.000000e+00 -6.226458e+04
0.000000e+00 -6.244637e+04
0.000000e+00 -6.263130e+04
0.000000e+00 -6.281921e+04
0.000000e+00 -6.300996e+04
0.000000e+00 -6.320338e+04
0.000000e+00 -6.339932e+04
0.000000e+00 -6.359763e+04
0.000000e+00 -6.379814e+04
0.000000e+00 -6.400069e+04
0.000000e+00 -6.420511e+04
0.000000e+00 -6.441125e+04
0.000000e+00 -6.461894e+04
0.000000e+00 -6.482801e+04
0.000000e+00 -6.503830e+04
0.000000e+00 -6.524964e+04
0.000000e+00 -6.546186e+04
0.000000e+00 -6.567480e+04
0.000000e+00 -6.588829e+04
0.000000e+00 -6.610216e+04
0.000000e+00 -6.631625e+04
0.000000e+00 -6.653038e+04
0.000000e+00 -6.674439e+04
0.000000e+00 -6.695812e+04
0.000000e+00 -6.717140e+04
0.000000e+00 -6.738406e+04
0.000000e+00 -6.759595e+04
0.000000e+00 -6.780690e+04
0.000000e+00 -6.801675e+04
0.000000e+00 -6.822534e+04
0.000000e+00 -6.843251e+04
0.000000e+00 -6.863811e+04
0.000000e+00 -6.884198e+04
0.000000e+00 -6.904398e+04
0.000000e+00 -6.924394e+04
0.000000e+00 -6.944172e+04
0.000000e+00 -6.963718e+04
0.000000e+00 -6.983017e+04
0.000000e+00 -7.002054e+04
0.000000e+00 -7.020817e+04
0.000000e+00 -7.039292e+04
0.000000e+00 -7.057464e+04
0.000000e+00 -7.075321e+04
0.000000e+00 -7.092851e+04
0.000000e+00 -7.110040e+04
0.000000e+00 -7.126877e+04
0.000000e+00 -7.143350e+04
0.000000e+00 -7.159447e+04
0.000000e+00 -7.175157e+04
0.000000e+00 -7.190469e+04
0.000000e+00 -7.205374e+04
0.000000e+00 -7.219860e+04
0.000000e+00 -7.233918e+04
0.000000e+00 -7.247539e+04
0.000000e+00 -7.260713e+04
0.000000e+00 -7.273432e+04
0.000000e+00 -7.285688e+04
0.000000e+00 -7.297473e+04
0.000000e+00 -7.308780e+04
0.000000e+00 -7.319601e+04
0.000000e+00 -7.329930e+04
0.000000e+00 -7.339761e+04
0.000000e+00 -7.349087e+04
0.000000e+00 -7.357904e+04
0.000000e+00 -7.366206e+04
0.000000e+00 -7.373989e+04
0.000000e+00 -7.381249e+04
0.000000e+00 -7.387982e+04
0.000000e+00 -7.394185e+04
0.000000e+00 -7.399854e+04
0.000000e+00 -7.404988e+04
0.000000e+00 -7.409584e+04
0.000000e+00 -7.413641e+04
0.000000e+00 -7.417157e+04
0.000000e+00 -7.420132e+04
0.000000e+00 -7.422565e+04
0.000000e+00 -7.424457e+04
0.000000e+00 -7.425807e+04
0.000000e+00 -7.426618e+04
0.000000e+00 -7.426889e+04
0.000000e+00 -7.426622e+04
0.000000e+00 -7.425821e+04
0.000000e+00 -7.424487e+04
0.000000e+00 -7.422622e+04
0.000000e+00 -7.420231e+04
0.000000e+00 -7.417317e+04
0.000000e+00 -7.413884e+04
0.000000e+00 -7.409936e+04
0.000000e+00 -7.405478e+04
0.000000e+00 -7.400515e+04
0.000000e+00 -7.395053e+04
0.000000e+00 -7.389097e+04
0.000000e+00 -7.382653e+04
0.000000e+00 -7.375729e+04
0.000000e+00 -7.368330e+04
0.000000e+00 -7.360465e+04
0.000000e+00 -7.352139e+04
0.000000e+00 -7.343362e+04
0.000000e+00 -7.334141e+04
0.000000e+00 -7.324485e+04
0.000000e+00 -7.314401e+04
0.000000e+00 -7.303899e+04
0.000000e+00 -7.292989e+04
0.000000e+00 -7.281679e+04
0.000000e+00 -7.269979e+04
0.000000e+00 -7.257900e+04
0.000000e+00 -7.245450e+04
0.000000e+00 -7.232641e+04
0.000000e+00 -7.219483e+04
0.000000e+00 -7.205987e+04
0.000000e+00 -7.192164e+04
0.000000e+00 -7.178024e+04
0.000000e+00 -7.163580e+04
0.000000e+00 -7.148842e+04
0.000000e+00 -7.133823e+04
0.000000e+00 -7.118534e+04
0.000000e+00 -7.102987e+04
0.000000e+00 -7.087194e+04
0.000000e+00 -7.071167e+04
0.000000e+00 -7.054919e+04
0.000000e+00 -7.038461e+04
0.000000e+00 -7.021807e+04
0.000000e+00 -7.004968e+04
0.000000e+00 -6.987958e+04
0.000000e+00 -6.970789e+04
0.000000e+00 -6.953474e+04
0.000000e+00 -6.936025e+04
0.000000e+00 -6.918456e+04
0.000000e+00 -6.900778e+04
0.000000e+00 -6.883006e+04
0.000000e+00 -6.865152e+04
0.000000e+00 -6.847228e+04
0.000000e+00 -6.829247e+04
0.000000e+00 -6.811223e+04
0.000000e+00 -6.793168e+04
0.000000e+00 -6.775094e+04
0.000000e+00 -6.757015e+04
0.000000e+00 -6.738943e+04
0.000000e+00 -6.720890e+04
0.000000e+00 -6.702870e+04
0.000000e+00 -6.684894e+04
0.000000e+00 -6.666974e+04
0.000000e+00 -6.649124e+04
0.000000e+00 -6.631355e+04
0.000000e+00 -6.613679e+04
0.000000e+00 -6.596107e+04
0.000000e+00 -6.578653e+04
0.000000e+00 -6.561327e+04
0.000000e+00 -6.544140e+04
0.000000e+00 -6.527105e+04
0.000000e+00 -6.510232e+04
0.000000e+00 -6.493533e+04
0.000000e+00 -6.477018e+04
0.000000e+00 -6.460697e+04
0.000000e+00 -6.444583e+04
0.000000e+00 -6.428684e+04
0.000000e+00 -6.413010e+04
0.000000e+00 -6.397573e+04
0.000000e+00 -6.382382e+04
0.000000e+00 -6.367445e+04
0.000000e+00 -6.352773e+04
0.000000e+00 -6.338375e+04
0.000000e+00 -6.324259e+04
0.000000e+00 -6.310435e+04
0.000000e+00 -6.296910e+04
0.000000e+00 -6.283693e+04
0.000000e+00 -6.270792e+04
0.000000e+00 -6.258215e+04
0.000000e+00 -6.245968e+04
0.000000e+00 -6.234060e+04
0.000000e+00 -6.222498e+04
0.000000e+00 -6.211288e+04
0.000000e+00 -6.200436e+04
0.000000e+00 -6.189950e+04
0.000000e+00 -6.179834e+04
0.000000e+00 -6.170095e+04
0.000000e+00 -6.160738e+04
0.000000e+00 -6.151769e+04
0.000000e+00 -6.143192e+04
0.000000e+00 -6.135012e+04
0.000000e+00 -6.127233e+04
0.000000e+00 -6.119860e+04
0.000000e+00 -6.112896e+04
0.000000e+00 -6.106345e+04
0.000000e+00 -6.100211e+04
0.000000e+00 -6.094495e+04
0.000000e+00 -6.089202e+04
0.000000e+00 -6.084334e+04
0.000000e+00 -6.079892e+04
0.000000e+00 -6.075879e+04
0.000000e+00 -6.072296e+04
0.000000e+00 -6.069146e+04
0.000000e+00 -6.066428e+04
0.000000e+00 -6.064143e+04
0.000000e+00 -6.062294e+04
0.000000e+00 -6.060878e+04
0.000000e+00 -6.059897e+04
0.000000e+00 -6.059351e+04
0.000000e+00 -6.059238e+04
0.000000e+00 -6.059559e+04
0.000000e+00 -6.060311e+04
0.000000e+00 -6.061494e+04
0.000000e+00 -6.063106e+04
0.000000e+00 -6.065145e+04
0.000000e+00 -6.067609e+04
0.000000e+00 -6.070496e+04
0.000000e+00 -6.073803e+04
0.000000e+00 -6.077527e+04
0.000000e+00 -6.081665e+04
0.000000e+00 -6.086213e+04
0.000000e+00 -6.091169e+04
0.000000e+00 -6.096527e+04
0.000000e+00 -6.102285e+04
0.000000e+00 -6.108437e+04
0.000000e+00 -6.114979e+04
0.000000e+00 -6.121907e+04
0.000000e+00 -6.129214e+04
0.000000e+00 -6.136896e+04
0.000000e+00 -6.144948e+04
0.000000e+00 -6.153363e+04
0.000000e+00 -6.162136e+04
0.000000e+00 -6.171260e+04
0.000000e+00 -6.180729e+04
0.000000e+00 -6.190537e+04
0.000000e+00 -6.200676e+04
0.000000e+00 -6.211140e+04
0.000000e+00 -6.221922e+04
0.000000e+00 -6.233014e+04
0.000000e+00 -6.244409e+04
0.000000e+00 -6.256098e+04
0.000000e+00 -6.268075e+04
0.000000e+00 -6.280331e+04
0.000000e+00 -6.292857e+04
0.000000e+00 -6.305646e+04
0.000000e+00 -6.318688e+04
0.000000e+00 -6.331976e+04
0.000000e+00 -6.345500e+04
0.000000e+00 -6.359251e+04
0.000000e+00 -6.373221e+04
0.000000e+00 -6.387399e+04
0.000000e+00 -6.401777e+04
0.000000e+00 -6.416344e+04
0.000000e+00 -6.431092e+04
0.000000e+00 -6.446011e+04
0.000000e+00 -6.461090e+04
0.000000e+00 -6.476320e+04
0.000000e+00 -6.491691e+04
0.000000e+00 -6.507193e+04
0.000000e+00 -6.522815e+04
0.000000e+00 -6.538547e+04
0.000000e+00 -6.554378e+04
0.000000e+00 -6.570299e+04
0.000000e+00 -6.586299e+04
0.000000e+00 -6.602368e+04
0.000000e+00 -6.618494e+04
0.000000e+00 -6.634667e+04
0.000000e+00 -6.650877e+04
0.000000e+00 -6.667112e+04
0.000000e+00 -6.683363e+04
0.000000e+00 -6.699618e+04
0.000000e+00 -6.715866e+04
0.000000e+00 -6.732097e+04
0.000000e+00 -6.748301e+04
0.000000e+00 -6.764466e+04
0.000000e+00 -6.780581e+04
0.000000e+00 -6.796637e+04
0.000000e+00 -6.812622e+04
0.000000e+00 -6.828526e+04
0.000000e+00 -6.844338e+04
0.000000e+00 -6.860048e+04
0.000000e+00 -6.875644e+04
0.000000e+00 -6.891118e+04
0.000000e+00 -6.906458e+04
0.000000e+00 -6.921654e+04
0.000000e+00 -6.936696e+04
0.000000e+00 -6.951574e+04
0.000000e+00 -6.966278e+04
0.000000e+00 -6.980797e+04
0.000000e+00 -6.995123e+04
0.000000e+00 -7.009245e+04
0.000000e+00 -7.023154e+04
0.000000e+00 -7.036841e+04
0.000000e+00 -7.050296e+04
0.000000e+00 -7.063509e+04
0.000000e+00 -7.076473e+04
0.000000e+00 -7.089178e+04
0.000000e+00 -7.101615e+04
0.000000e+00 -7.113776e+04
0.000000e+00 -7.125652e+04
0.000000e+00 -7.137236e+04
0.000000e+00 -7.148518e+04
0.000000e+00 -7.159492e+04
0.000000e+00 -7.170150e+04
0.000000e+00 -7.180484e+04
0.000000e+00 -7.190487e+04
0.000000e+00 -7.200152e+04
0.000000e+00 -7.209472e+04
0.000000e+00 -7.218441e+04
0.000000e+00 -7.227052e+04
0.000000e+00 -7.235299e+04
0.000000e+00 -7.243176e+04
0.000000e+00 -7.250677e+04
0.000000e+00 -7.257797e+04
0.000000e+00 -7.264531e+04
0.000000e+00 -7.270874e+04
0.000000e+00 -7.276821e+04
0.000000e+00 -7.282368e+04
0.000000e+00 -7.287511e+04
0.000000e+00 -7.292245e+04
0.000000e+00 -7.296567e+04
0.000000e+00 -7.300474e+04
0.000000e+00 -7.303962e+04
0.000000e+00 -7.307029e+04
0.000000e+00 -7.309673e+04
0.000000e+00 -7.311891e+04
0.000000e+00 -7.313681e+04
0.000000e+00 -7.315042e+04
0.000000e+00 -7.315971e+04
0.000000e+00 -7.316469e+04
0.000000e+00 -7.316534e+04
0.000000e+00 -7.316166e+04
0.000000e+00 -7.315365e+04
0.000000e+00 -7.314131e+04
0.000000e+00 -7.312464e+04
0.000000e+00 -7.310365e+04
0.000000e+00 -7.307835e+04
0.000000e+00 -7.304876e+04
0.000000e+00 -7.301488e+04
0.000000e+00 -7.297675e+04
0.000000e+00 -7.293438e+04
0.000000e+00 -7.288779e+04
0.000000e+00 -7.283702e+04
0.000000e+00 -7.278210e+04
0.000000e+00 -7.272306e+04
0.000000e+00 -7.265994e+04
0.000000e+00 -7.259278e+04
0.000000e+00 -7.252162e+04
0.000000e+00 -7.244651e+04
0.000000e+00 -7.236749e+04
0.000000e+00 -7.228462e+04
0.000000e+00 -7.219796e+04
0.000000e+00 -7.210756e+04
0.000000e+00 -7.201348e+04
0.000000e+00 -7.191578e+04
0.000000e+00 -7.181454e+04
0.000000e+00 -7.170981e+04
0.000000e+00 -7.160166e+04
0.000000e+00 -7.149018e+04
0.000000e+00 -7.137544e+04
0.000000e+00 -7.125751e+04
0.000000e+00 -7.113648e+04
0.000000e+00 -7.101242e+04
0.000000e+00 -7.088543e+04
0.000000e+00 -7.075559e+04
0.000000e+00 -7.062300e+04
0.000000e+00 -7.048773e+04
0.000000e+00 -7.034990e+04
0.000000e+00 -7.020958e+04
0.000000e+00 -7.006689e+04
0.000000e+00 -6.992191e+04
0.000000e+00 -6.977476e+04
0.000000e+00 -6.962554e+04
0.000000e+00 -6.947434e+04
0.000000e+00 -6.932128e+04
0.000000e+00 -6.916647e+04
0.000000e+00 -6.901001e+04
0.000000e+00 -6.885201e+04
0.000000e+00 -6.869259e+04
0.000000e+00 -6.853187e+04
0.000000e+00 -6.836994e+04
0.000000e+00 -6.820694e+04
0.000000e+00 -6.804297e+04
0.000000e+00 -6.787816e+04
0.000000e+00 -6.771262e+04
0.000000e+00 -6.754647e+04
0.000000e+00 -6.737983e+04
0.000000e+00 -6.721281e+04
0.000000e+00 -6.704555e+04
0.000000e+00 -6.687817e+04
0.000000e+00 -6.671077e+04
0.000000e+00 -6.654348e+04
0.000000e+00 -6.637644e+04
0.000000e+00 -6.620974e+04
0.000000e+00 -6.604353e+04
0.000000e+00 -6.587791e+04
0.000000e+00 -6.571301e+04
0.000000e+00 -6.554895e+04
0.000000e+00 -6.538584e+04
0.000000e+00 -6.522382e+04
0.000000e+00 -6.506299e+04
0.000000e+00 -6.490348e+04
0.000000e+00 -6.474540e+04
